logger: Circle 48 started on Raspberry Pi 400 4GB (AArch64)
logger: Revision code is c03130, compiler has been GCC 11.3.1
interruptgic: write32 [ff841100] = 40000000
interruptgic: read32 [ff84200c] = 1e
00:00:02.31 xhcimmiospace: write32 [23c] = 4
00:00:02.32 xhcimmiospace: write32 [224] = 1f4
00:00:02.32 xhcimmiospace: read32 [220] = 0
00:00:02.32 xhcimmiospace: write32 [220] = 2
00:00:02.33 xhcimmiospace: write32 [38] = 602101
00:00:02.33 xhcimmiospace: write32 [3c] = 4
00:00:02.34 xhci-log-prefix: Scratchpad Buffer base address: 0x0000000000603000
00:00:02.34 xhci-log-prefix: DMA offset (XHCI_TO_DMA(0)):     0x0000000400000000
00:00:02.35 xhci-log-prefix: DMA base address:                0x0000000400603000
00:00:02.36 xhci-log-prefix: Scratchpad buffer 0 DMA addr: 0x0000000400603000
00:00:02.36 xhci-log-prefix: Scratchpad buffer 1 DMA addr: 0x0000000400604000
00:00:02.37 xhci-log-prefix: Scratchpad buffer 2 DMA addr: 0x0000000400605000
00:00:02.38 xhci-log-prefix: Scratchpad buffer 3 DMA addr: 0x0000000400606000
00:00:02.38 xhci-log-prefix: Scratchpad buffer 4 DMA addr: 0x0000000400607000
00:00:02.39 xhci-log-prefix: Scratchpad buffer 5 DMA addr: 0x0000000400608000
00:00:02.40 xhci-log-prefix: Scratchpad buffer 6 DMA addr: 0x0000000400609000
00:00:02.40 xhci-log-prefix: Scratchpad buffer 7 DMA addr: 0x000000040060A000
00:00:02.41 xhci-log-prefix: Scratchpad buffer 8 DMA addr: 0x000000040060B000
00:00:02.42 xhci-log-prefix: Scratchpad buffer 9 DMA addr: 0x000000040060C000
00:00:02.43 xhci-log-prefix: Scratchpad buffer 10 DMA addr: 0x000000040060D000
00:00:02.43 xhci-log-prefix: Scratchpad buffer 11 DMA addr: 0x000000040060E000
00:00:02.44 xhci-log-prefix: Scratchpad buffer 12 DMA addr: 0x000000040060F000
00:00:02.45 xhci-log-prefix: Scratchpad buffer 13 DMA addr: 0x0000000400610000
00:00:02.45 xhci-log-prefix: Scratchpad buffer 14 DMA addr: 0x0000000400611000
00:00:02.46 xhci-log-prefix: Scratchpad buffer 15 DMA addr: 0x0000000400612000
00:00:02.47 xhci-log-prefix: Scratchpad buffer 16 DMA addr: 0x0000000400613000
00:00:02.47 xhci-log-prefix: Scratchpad buffer 17 DMA addr: 0x0000000400614000
00:00:02.48 xhci-log-prefix: Scratchpad buffer 18 DMA addr: 0x0000000400615000
00:00:02.49 xhci-log-prefix: Scratchpad buffer 19 DMA addr: 0x0000000400616000
00:00:02.50 xhci-log-prefix: Scratchpad buffer 20 DMA addr: 0x0000000400617000
00:00:02.50 xhci-log-prefix: Scratchpad buffer 21 DMA addr: 0x0000000400618000
00:00:02.51 xhci-log-prefix: Scratchpad buffer 22 DMA addr: 0x0000000400619000
00:00:02.52 xhci-log-prefix: Scratchpad buffer 23 DMA addr: 0x000000040061A000
00:00:02.52 xhci-log-prefix: Scratchpad buffer 24 DMA addr: 0x000000040061B000
00:00:02.53 xhci-log-prefix: Scratchpad buffer 25 DMA addr: 0x000000040061C000
00:00:02.54 xhci-log-prefix: Scratchpad buffer 26 DMA addr: 0x000000040061D000
00:00:02.54 xhci-log-prefix: Scratchpad buffer 27 DMA addr: 0x000000040061E000
00:00:02.55 xhci-log-prefix: Scratchpad buffer 28 DMA addr: 0x000000040061F000
00:00:02.56 xhci-log-prefix: Scratchpad buffer 29 DMA addr: 0x0000000400620000
00:00:02.56 xhci-log-prefix: Scratchpad buffer 30 DMA addr: 0x0000000400621000
00:00:02.57 interruptgic: write32 [ff841114] = 8000
00:00:02.58 xhcimmiospace: read32 [20] = 0
00:00:02.58 xhcimmiospace: write32 [20] = 4
00:00:02.58 xhcimmiospace: read32 [20] = 4
00:00:02.59 xhcimmiospace: write32 [20] = 5
00:00:02.59 interruptgic: read32 [ff84200c] = af
00:00:02.59 xhci: IRQ
00:00:02.59 xhcimmiospace: read32 [24] = 18
00:00:02.59 xhcimmiospace: write32 [24] = 18
00:00:02.59 xhcimmiospace: read32 [220] = 3
00:00:02.59 xhcimmiospace: write32 [220] = 3
00:00:02.59 xhcimmiospace: read32 [420] = 400202e1
00:00:02.59 xhciroot: Port 1 status is 0x400202E1
00:00:02.59 xhcimmiospace: write32 [420] = 400202e1
00:00:02.59 xhcimmiospace: write32 [238] = 600898
00:00:02.59 xhcimmiospace: write32 [23c] = 4
00:00:02.59 interruptgic: write32 [ff842010] = af
00:00:02.59 interruptgic: read32 [ff84200c] = 1e
00:00:02.60 interruptgic: write32 [ff842010] = 1e
00:00:02.60 interruptgic: read32 [ff84200c] = 1e
00:00:02.61 interruptgic: write32 [ff842010] = 1e
00:00:02.61 interruptgic: read32 [ff84200c] = 1e
00:00:02.62 interruptgic: write32 [ff842010] = 1e
00:00:02.62 interruptgic: read32 [ff84200c] = 1e
00:00:02.63 interruptgic: write32 [ff842010] = 1e
00:00:02.63 interruptgic: read32 [ff84200c] = 1e
00:00:02.64 interruptgic: write32 [ff842010] = 1e
00:00:02.64 interruptgic: read32 [ff84200c] = 1e
00:00:02.65 interruptgic: write32 [ff842010] = 1e
00:00:02.65 interruptgic: read32 [ff84200c] = 1e
00:00:02.66 interruptgic: write32 [ff842010] = 1e
00:00:02.66 interruptgic: read32 [ff84200c] = 1e
00:00:02.67 interruptgic: write32 [ff842010] = 1e
00:00:02.67 interruptgic: read32 [ff84200c] = 1e
00:00:02.68 interruptgic: write32 [ff842010] = 1e
00:00:02.68 interruptgic: read32 [ff84200c] = 1e
00:00:02.69 interruptgic: write32 [ff842010] = 1e
00:00:02.69 interruptgic: read32 [ff84200c] = 1e
00:00:02.70 interruptgic: write32 [ff842010] = 1e
00:00:02.70 interruptgic: read32 [ff84200c] = 1e
00:00:02.71 interruptgic: write32 [ff842010] = 1e
00:00:02.71 interruptgic: read32 [ff84200c] = 1e
00:00:02.72 interruptgic: write32 [ff842010] = 1e
00:00:02.72 interruptgic: read32 [ff84200c] = 1e
00:00:02.73 interruptgic: write32 [ff842010] = 1e
00:00:02.73 interruptgic: read32 [ff84200c] = 1e
00:00:02.74 interruptgic: write32 [ff842010] = 1e
00:00:02.74 interruptgic: read32 [ff84200c] = 1e
00:00:02.75 interruptgic: write32 [ff842010] = 1e
00:00:02.75 interruptgic: read32 [ff84200c] = 1e
00:00:02.76 interruptgic: write32 [ff842010] = 1e
00:00:02.76 interruptgic: read32 [ff84200c] = 1e
00:00:02.77 interruptgic: write32 [ff842010] = 1e
00:00:02.77 interruptgic: read32 [ff84200c] = 1e
00:00:02.78 interruptgic: write32 [ff842010] = 1e
00:00:02.78 interruptgic: read32 [ff84200c] = 1e
00:00:02.79 interruptgic: write32 [ff842010] = 1e
00:00:02.79 interruptgic: read32 [ff84200c] = 1e
00:00:02.80 interruptgic: write32 [ff842010] = 1e
00:00:02.80 interruptgic: read32 [ff84200c] = 1e
00:00:02.81 interruptgic: write32 [ff842010] = 1e
00:00:02.81 interruptgic: read32 [ff84200c] = 1e
00:00:02.82 interruptgic: write32 [ff842010] = 1e
00:00:02.82 interruptgic: read32 [ff84200c] = 1e
00:00:02.83 interruptgic: write32 [ff842010] = 1e
00:00:02.83 interruptgic: read32 [ff84200c] = 1e
00:00:02.84 interruptgic: write32 [ff842010] = 1e
00:00:02.84 interruptgic: read32 [ff84200c] = 1e
00:00:02.85 interruptgic: write32 [ff842010] = 1e
00:00:02.85 interruptgic: read32 [ff84200c] = 1e
00:00:02.86 interruptgic: write32 [ff842010] = 1e
00:00:02.86 interruptgic: read32 [ff84200c] = 1e
00:00:02.87 interruptgic: write32 [ff842010] = 1e
00:00:02.87 interruptgic: read32 [ff84200c] = 1e
00:00:02.88 interruptgic: write32 [ff842010] = 1e
00:00:02.88 interruptgic: read32 [ff84200c] = 1e
00:00:02.89 interruptgic: write32 [ff842010] = 1e
00:00:02.89 interruptgic: read32 [ff84200c] = 1e
00:00:02.90 interruptgic: write32 [ff842010] = 1e
00:00:02.90 interruptgic: read32 [ff84200c] = 1e
00:00:02.91 interruptgic: write32 [ff842010] = 1e
00:00:02.91 interruptgic: read32 [ff84200c] = 1e
00:00:02.92 interruptgic: write32 [ff842010] = 1e
00:00:02.92 interruptgic: read32 [ff84200c] = 1e
00:00:02.93 interruptgic: write32 [ff842010] = 1e
00:00:02.93 interruptgic: read32 [ff84200c] = 1e
00:00:02.94 interruptgic: write32 [ff842010] = 1e
00:00:02.94 interruptgic: read32 [ff84200c] = 1e
00:00:02.95 interruptgic: write32 [ff842010] = 1e
00:00:02.95 interruptgic: read32 [ff84200c] = 1e
00:00:02.96 interruptgic: write32 [ff842010] = 1e
00:00:02.96 xhcimmiospace: read32 [420] = 400002e1
00:00:02.97 xhcimmiospace: read32 [420] = 400002e1
00:00:02.97 xhcimmiospace: write32 [420] = 400002f1
00:00:02.97 interruptgic: read32 [ff84200c] = 1e
00:00:02.98 interruptgic: write32 [ff842010] = 1e
00:00:02.98 interruptgic: read32 [ff84200c] = 1e
00:00:02.99 interruptgic: write32 [ff842010] = 1e
00:00:02.99 interruptgic: read32 [ff84200c] = 1e
00:00:03.00 interruptgic: write32 [ff842010] = 1e
00:00:03.00 interruptgic: read32 [ff84200c] = af
00:00:03.00 xhci: IRQ
00:00:03.00 xhcimmiospace: read32 [24] = 18
00:00:03.00 xhcimmiospace: write32 [24] = 18
00:00:03.00 xhcimmiospace: read32 [220] = 3
00:00:03.00 xhcimmiospace: write32 [220] = 3
00:00:03.00 xhcimmiospace: read32 [420] = 40200e03
00:00:03.00 xhciroot: Port 1 status is 0x40200E03
00:00:03.00 xhcimmiospace: write32 [420] = 40200e01
00:00:03.00 xhcimmiospace: write32 [238] = 6008a8
00:00:03.00 xhcimmiospace: write32 [23c] = 4
00:00:03.00 interruptgic: write32 [ff842010] = af
00:00:03.00 interruptgic: read32 [ff84200c] = 1e
00:00:03.01 interruptgic: write32 [ff842010] = 1e
00:00:03.01 interruptgic: read32 [ff84200c] = 1e
00:00:03.02 interruptgic: write32 [ff842010] = 1e
00:00:03.02 interruptgic: read32 [ff84200c] = 1e
00:00:03.03 interruptgic: write32 [ff842010] = 1e
00:00:03.03 interruptgic: read32 [ff84200c] = 1e
00:00:03.04 interruptgic: write32 [ff842010] = 1e
00:00:03.04 interruptgic: read32 [ff84200c] = 1e
00:00:03.05 interruptgic: write32 [ff842010] = 1e
00:00:03.05 interruptgic: read32 [ff84200c] = 1e
00:00:03.06 interruptgic: write32 [ff842010] = 1e
00:00:03.06 interruptgic: read32 [ff84200c] = 1e
00:00:03.07 interruptgic: write32 [ff842010] = 1e
00:00:03.07 interruptgic: read32 [ff84200c] = 1e
00:00:03.08 interruptgic: write32 [ff842010] = 1e
00:00:03.08 interruptgic: read32 [ff84200c] = 1e
00:00:03.09 interruptgic: write32 [ff842010] = 1e
00:00:03.09 interruptgic: read32 [ff84200c] = 1e
00:00:03.10 interruptgic: write32 [ff842010] = 1e
00:00:03.10 interruptgic: read32 [ff84200c] = 1e
00:00:03.11 interruptgic: write32 [ff842010] = 1e
00:00:03.11 interruptgic: read32 [ff84200c] = 1e
00:00:03.12 interruptgic: write32 [ff842010] = 1e
00:00:03.12 interruptgic: read32 [ff84200c] = 1e
00:00:03.13 interruptgic: write32 [ff842010] = 1e
00:00:03.13 interruptgic: read32 [ff84200c] = 1e
00:00:03.14 interruptgic: write32 [ff842010] = 1e
00:00:03.14 interruptgic: read32 [ff84200c] = 1e
00:00:03.15 interruptgic: write32 [ff842010] = 1e
00:00:03.15 interruptgic: read32 [ff84200c] = 1e
00:00:03.16 interruptgic: write32 [ff842010] = 1e
00:00:03.16 interruptgic: read32 [ff84200c] = 1e
00:00:03.17 interruptgic: write32 [ff842010] = 1e
00:00:03.17 interruptgic: read32 [ff84200c] = 1e
00:00:03.18 interruptgic: write32 [ff842010] = 1e
00:00:03.18 interruptgic: read32 [ff84200c] = 1e
00:00:03.19 interruptgic: write32 [ff842010] = 1e
00:00:03.19 interruptgic: read32 [ff84200c] = 1e
00:00:03.20 interruptgic: write32 [ff842010] = 1e
00:00:03.20 interruptgic: read32 [ff84200c] = 1e
00:00:03.21 interruptgic: write32 [ff842010] = 1e
00:00:03.21 interruptgic: read32 [ff84200c] = 1e
00:00:03.22 interruptgic: write32 [ff842010] = 1e
00:00:03.22 interruptgic: read32 [ff84200c] = 1e
00:00:03.23 interruptgic: write32 [ff842010] = 1e
00:00:03.23 interruptgic: read32 [ff84200c] = 1e
00:00:03.24 interruptgic: write32 [ff842010] = 1e
00:00:03.24 interruptgic: read32 [ff84200c] = 1e
00:00:03.25 interruptgic: write32 [ff842010] = 1e
00:00:03.25 interruptgic: read32 [ff84200c] = 1e
00:00:03.26 interruptgic: write32 [ff842010] = 1e
00:00:03.26 interruptgic: read32 [ff84200c] = 1e
00:00:03.27 interruptgic: write32 [ff842010] = 1e
00:00:03.27 interruptgic: read32 [ff84200c] = 1e
00:00:03.28 interruptgic: write32 [ff842010] = 1e
00:00:03.28 interruptgic: read32 [ff84200c] = 1e
00:00:03.29 interruptgic: write32 [ff842010] = 1e
00:00:03.29 interruptgic: read32 [ff84200c] = 1e
00:00:03.30 interruptgic: write32 [ff842010] = 1e
00:00:03.30 interruptgic: read32 [ff84200c] = 1e
00:00:03.31 interruptgic: write32 [ff842010] = 1e
00:00:03.31 interruptgic: read32 [ff84200c] = 1e
00:00:03.32 interruptgic: write32 [ff842010] = 1e
00:00:03.32 interruptgic: read32 [ff84200c] = 1e
00:00:03.33 interruptgic: write32 [ff842010] = 1e
00:00:03.33 interruptgic: read32 [ff84200c] = 1e
00:00:03.34 interruptgic: write32 [ff842010] = 1e
00:00:03.34 interruptgic: read32 [ff84200c] = 1e
00:00:03.35 interruptgic: write32 [ff842010] = 1e
00:00:03.35 interruptgic: read32 [ff84200c] = 1e
00:00:03.36 interruptgic: write32 [ff842010] = 1e
00:00:03.36 interruptgic: read32 [ff84200c] = 1e
00:00:03.37 interruptgic: write32 [ff842010] = 1e
00:00:03.37 interruptgic: read32 [ff84200c] = 1e
00:00:03.38 interruptgic: write32 [ff842010] = 1e
00:00:03.38 interruptgic: read32 [ff84200c] = 1e
00:00:03.39 interruptgic: write32 [ff842010] = 1e
00:00:03.39 xhcimmiospace: read32 [420] = 40000e03
00:00:03.40 interruptgic: read32 [ff84200c] = 1e
00:00:03.41 interruptgic: write32 [ff842010] = 1e
00:00:03.41 interruptgic: read32 [ff84200c] = 1e
00:00:03.42 interruptgic: write32 [ff842010] = 1e
00:00:03.42 interruptgic: read32 [ff84200c] = 1e
00:00:03.43 interruptgic: write32 [ff842010] = 1e
00:00:03.43 interruptgic: read32 [ff84200c] = 1e
00:00:03.44 interruptgic: write32 [ff842010] = 1e
00:00:03.44 interruptgic: read32 [ff84200c] = 1e
00:00:03.45 interruptgic: write32 [ff842010] = 1e
00:00:03.45 interruptgic: read32 [ff84200c] = 1e
00:00:03.46 interruptgic: write32 [ff842010] = 1e
00:00:03.46 interruptgic: read32 [ff84200c] = 1e
00:00:03.47 interruptgic: write32 [ff842010] = 1e
00:00:03.47 interruptgic: read32 [ff84200c] = 1e
00:00:03.48 interruptgic: write32 [ff842010] = 1e
00:00:03.48 interruptgic: read32 [ff84200c] = 1e
00:00:03.49 interruptgic: write32 [ff842010] = 1e
00:00:03.49 interruptgic: read32 [ff84200c] = 1e
00:00:03.50 interruptgic: write32 [ff842010] = 1e
00:00:03.50 xhcimmiospace: read32 [420] = 40000e03
00:00:03.51 xhcicmd: Execute command 9 (control 0x2400)                             // ENABLE SLOT
00:00:03.51 xhcicommand: Dumping 0x10 bytes starting at 0x602100
00:00:03.52 xhcicommand: 2100: 00 00 00 00 00 00 00 00-00 00 00 00 01 24 00 00
00:00:03.52 xhcimmiospace: write32 [100] = 0
00:00:03.53 interruptgic: read32 [ff84200c] = af
00:00:03.53 xhci: IRQ
00:00:03.53 xhcimmiospace: read32 [24] = 8
00:00:03.53 xhcimmiospace: write32 [24] = 8
00:00:03.53 xhcimmiospace: read32 [220] = 3
00:00:03.53 xhcimmiospace: write32 [220] = 3
00:00:03.53 xhcicmd: Command 9 completed with 1 (slot 1)
00:00:03.53 xhcimmiospace: write32 [238] = 6008b8
00:00:03.53 xhcimmiospace: write32 [23c] = 4
00:00:03.53 interruptgic: write32 [ff842010] = af
00:00:03.53 interruptgic: read32 [ff84200c] = 1e
00:00:03.54 interruptgic: write32 [ff842010] = 1e
00:00:03.54 interruptgic: read32 [ff84200c] = 1e
00:00:03.55 interruptgic: write32 [ff842010] = 1e
00:00:03.55 interruptgic: read32 [ff84200c] = 1e
00:00:03.56 interruptgic: write32 [ff842010] = 1e
00:00:03.56 interruptgic: read32 [ff84200c] = 1e
00:00:03.57 interruptgic: write32 [ff842010] = 1e
00:00:03.57 interruptgic: read32 [ff84200c] = 1e
00:00:03.58 interruptgic: write32 [ff842010] = 1e
00:00:03.58 interruptgic: read32 [ff84200c] = 1e
00:00:03.59 interruptgic: write32 [ff842010] = 1e
00:00:03.59 interruptgic: read32 [ff84200c] = 1e
00:00:03.60 interruptgic: write32 [ff842010] = 1e
00:00:03.60 interruptgic: read32 [ff84200c] = 1e
00:00:03.61 interruptgic: write32 [ff842010] = 1e
00:00:03.61 interruptgic: read32 [ff84200c] = 1e
00:00:03.62 interruptgic: write32 [ff842010] = 1e
00:00:03.62 interruptgic: read32 [ff84200c] = 1e
00:00:03.63 interruptgic: write32 [ff842010] = 1e
00:00:03.63 interruptgic: read32 [ff84200c] = 1e
00:00:03.64 interruptgic: write32 [ff842010] = 1e
00:00:03.64 interruptgic: read32 [ff84200c] = 1e
00:00:03.65 interruptgic: write32 [ff842010] = 1e
00:00:03.65 interruptgic: read32 [ff84200c] = 1e
00:00:03.66 interruptgic: write32 [ff842010] = 1e
00:00:03.66 interruptgic: read32 [ff84200c] = 1e
00:00:03.67 interruptgic: write32 [ff842010] = 1e
00:00:03.67 interruptgic: read32 [ff84200c] = 1e
00:00:03.68 interruptgic: write32 [ff842010] = 1e
00:00:03.68 interruptgic: read32 [ff84200c] = 1e
00:00:03.69 interruptgic: write32 [ff842010] = 1e
00:00:03.69 interruptgic: read32 [ff84200c] = 1e
00:00:03.70 interruptgic: write32 [ff842010] = 1e
00:00:03.70 interruptgic: read32 [ff84200c] = 1e
00:00:03.71 interruptgic: write32 [ff842010] = 1e
00:00:03.71 interruptgic: read32 [ff84200c] = 1e
00:00:03.72 interruptgic: write32 [ff842010] = 1e
00:00:03.72 interruptgic: read32 [ff84200c] = 1e
00:00:03.73 interruptgic: write32 [ff842010] = 1e
00:00:03.73 interruptgic: read32 [ff84200c] = 1e
00:00:03.74 interruptgic: write32 [ff842010] = 1e
00:00:03.74 interruptgic: read32 [ff84200c] = 1e
00:00:03.75 interruptgic: write32 [ff842010] = 1e
00:00:03.75 interruptgic: read32 [ff84200c] = 1e
00:00:03.76 interruptgic: write32 [ff842010] = 1e
00:00:03.76 interruptgic: read32 [ff84200c] = 1e
00:00:03.77 interruptgic: write32 [ff842010] = 1e
00:00:03.77 interruptgic: read32 [ff84200c] = 1e
00:00:03.78 interruptgic: write32 [ff842010] = 1e
00:00:03.78 interruptgic: read32 [ff84200c] = 1e
00:00:03.79 interruptgic: write32 [ff842010] = 1e
00:00:03.79 inputcontext: Dumping 0x420 bytes starting at 0xDEA000
00:00:03.80 inputcontext: A000: 00 00 00 00 03 00 00 00-00 00 00 00 00 00 00 00
00:00:03.81 inputcontext: A010: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.81 inputcontext: A020: 00 00 30 08 00 00 01 00-00 00 00 00 00 00 00 00
00:00:03.82 inputcontext: A030: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.83 inputcontext: A040: 00 00 00 00 26 00 40 00-81 28 62 00 04 00 00 00
00:00:03.84 inputcontext: A050: 08 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.84 inputcontext: A060: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.85 inputcontext: A070: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.86 inputcontext: A080: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.86 inputcontext: A090: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.87 inputcontext: A0A0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.88 inputcontext: A0B0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.89 inputcontext: A0C0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.89 inputcontext: A0D0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.90 inputcontext: A0E0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.91 inputcontext: A0F0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.91 inputcontext: A100: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.92 inputcontext: A110: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.93 inputcontext: A120: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.93 inputcontext: A130: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.94 inputcontext: A140: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.95 inputcontext: A150: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.96 inputcontext: A160: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.96 inputcontext: A170: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.97 inputcontext: A180: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.98 inputcontext: A190: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.98 inputcontext: A1A0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:03.99 inputcontext: A1B0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.00 inputcontext: A1C0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.00 inputcontext: A1D0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.01 inputcontext: A1E0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.02 inputcontext: A1F0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.03 inputcontext: A200: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.03 inputcontext: A210: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.04 inputcontext: A220: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.05 inputcontext: A230: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.05 inputcontext: A240: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.06 inputcontext: A250: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.07 inputcontext: A260: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.08 inputcontext: A270: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.08 inputcontext: A280: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.09 inputcontext: A290: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.10 inputcontext: A2A0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.10 inputcontext: A2B0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.11 inputcontext: A2C0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.12 inputcontext: A2D0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:04.12 inputcontext: A2E0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
